Blue,CloudMask,CloudMaskConfidence,FieldValue,Green,ImageDate,ImageName,Lake,MaxDepth,Method,NIR,Organization,Red,SWIR1,SWIR2,SampleDepth,SamplingDate,Sensor,StationID
,,,195.3,,7/3/2007,LE70380322007184,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,7/10/2007,LANDSAT/LE7_SR,4917770
1055,1,1,195.3,1464,7/19/2007,LE70380322007200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,422,UTAHDWQ,1135,45,17,-9999,7/10/2007,LANDSAT/LE7_SR,4917770
1397,4,3,9.5,1684,7/11/2007,LT50380322007192,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1066,UTAHDWQ,1383,451,390,-9999,7/10/2007,LANDSAT/LT5_SR,4917310
,,,9.5,,7/3/2007,LE70380322007184,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,7/10/2007,LANDSAT/LE7_SR,4917310
989,1,1,9.5,1519,7/19/2007,LE70380322007200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,397,UTAHDWQ,1040,18,54,-9999,7/10/2007,LANDSAT/LE7_SR,4917310
1620,2,1,42.4,1920,7/11/2007,LT50380322007192,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1140,UTAHDWQ,1572,499,462,-9999,7/10/2007,LANDSAT/LT5_SR,4917370
928,1,1,42.4,1456,7/3/2007,LE70380322007184,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,307,UTAHDWQ,916,15,51,-9999,7/10/2007,LANDSAT/LE7_SR,4917370
1366,1,1,42.4,1915,7/19/2007,LE70380322007200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,754,UTAHDWQ,1511,275,254,-9999,7/10/2007,LANDSAT/LE7_SR,4917370
1559,4,3,17.4,1803,7/11/2007,LT50380322007192,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,1334,UTAHDWQ,1414,692,570,-9999,7/10/2007,LANDSAT/LT5_SR,4917390
952,1,1,17.4,1428,7/3/2007,LE70380322007184,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,199,UTAHDWQ,842,47,83,-9999,7/10/2007,LANDSAT/LE7_SR,4917390
974,1,1,17.4,1550,7/19/2007,LE70380322007200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,381,UTAHDWQ,1033,43,51,-9999,7/10/2007,LANDSAT/LE7_SR,4917390
1476,1,1,5.7,1843,7/11/2007,LT50380322007192,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,986,UTAHDWQ,1508,329,246,-9999,7/10/2007,LANDSAT/LT5_SR,4917520
933,1,1,5.7,1401,7/3/2007,LE70380322007184,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,596,UTAHDWQ,943,209,150,-9999,7/10/2007,LANDSAT/LE7_SR,4917520
1620,1,1,5.7,1958,7/19/2007,LE70380322007200,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,689,UTAHDWQ,1679,280,288,-9999,7/10/2007,LANDSAT/LE7_SR,4917520
1016,1,1,32.1,1551,8/12/2007,LT50380322007224,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,361,UTAHDWQ,1055,61,93,-9999,8/16/2007,LANDSAT/LT5_SR,4917500
1254,1,1,32.1,1666,8/20/2007,LE70380322007232,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,540,UTAHDWQ,1300,124,165,-9999,8/16/2007,LANDSAT/LE7_SR,4917500
630,1,1,108.4,1095,8/12/2007,LT50380322007224,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,504,UTAHDWQ,684,85,58,-9999,8/16/2007,LANDSAT/LT5_SR,4917310
1082,1,1,108.4,1429,8/20/2007,LE70380322007232,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,574,UTAHDWQ,1086,121,127,-9999,8/16/2007,LANDSAT/LE7_SR,4917310
1251,1,1,15.9,1691,8/12/2007,LT50380322007224,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,391,UTAHDWQ,1309,81,57,-9999,8/16/2007,LANDSAT/LT5_SR,4917370
1239,1,1,15.9,1583,8/20/2007,LE70380322007232,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,520,UTAHDWQ,1244,148,89,-9999,8/16/2007,LANDSAT/LE7_SR,4917370
592,1,1,92.4,1019,8/12/2007,LT50380322007224,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,494,UTAHDWQ,615,56,21,-9999,8/16/2007,LANDSAT/LT5_SR,4917390
,,,92.4,,8/20/2007,LE70380322007232,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,8/16/2007,LANDSAT/LE7_SR,4917390
727,1,1,70.5,1234,8/12/2007,LT50380322007224,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,500,UTAHDWQ,823,154,164,-9999,8/16/2007,LANDSAT/LT5_SR,4917520
,,,70.5,,8/20/2007,LE70380322007232,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,8/16/2007,LANDSAT/LE7_SR,4917520
1184,1,1,39,1559,9/21/2007,LE70380322007264,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,272,UTAHDWQ,1135,-13,-13,-9999,9/27/2007,LANDSAT/LE7_SR,4917500
1551,1,1,39,1901,10/7/2007,LE70380322007280,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,522,UTAHDWQ,1558,19,24,-9999,9/27/2007,LANDSAT/LE7_SR,4917500
757,1,1,23.7,1185,9/21/2007,LE70380322007264,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,390,UTAHDWQ,887,57,21,-9999,9/27/2007,LANDSAT/LE7_SR,4917770
,,,23.7,,10/7/2007,LE70380322007280,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,9/27/2007,LANDSAT/LE7_SR,4917770
553,1,1,65.7,1009,9/21/2007,LE70380322007264,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,430,UTAHDWQ,576,55,62,-9999,9/27/2007,LANDSAT/LE7_SR,4917310
,,,65.7,,10/7/2007,LE70380322007280,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,,UTAHDWQ,,,,-9999,9/27/2007,LANDSAT/LE7_SR,4917310
1138,1,1,20,1599,9/21/2007,LE70380322007264,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,342,UTAHDWQ,1130,16,-18,-9999,9/27/2007,LANDSAT/LE7_SR,4917370
1440,1,1,20,1786,10/7/2007,LE70380322007280,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,326,UTAHDWQ,1388,19,-19,-9999,9/27/2007,LANDSAT/LE7_SR,4917370
1066,1,1,57.5,1427,9/21/2007,LE70380322007264,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,333,UTAHDWQ,973,12,-20,-9999,9/27/2007,LANDSAT/LE7_SR,4917520
1368,1,1,57.5,1711,10/7/2007,LE70380322007280,Utah,-9999,Chlorophyll-A Uncorrected for pheophytin,371,UTAHDWQ,1254,17,67,-9999,9/27/2007,LANDSAT/LE7_SR,4917520
1535,1,1,37.6,1950,7/13/2008,LT50380322008195,Utah,-9999,Water Grab Sampling,489,UTAHDWQ,1469,94,85,-9999,7/23/2008,LANDSAT/LT5_SR,4917500
996,1,1,37.6,1450,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,251,UTAHDWQ,896,61,23,-9999,7/23/2008,LANDSAT/LT5_SR,4917500
1142,1,1,155.7,1611,7/13/2008,LT50380322008195,Utah,-9999,Water Grab Sampling,624,UTAHDWQ,1302,115,118,-9999,7/23/2008,LANDSAT/LT5_SR,4917600
801,1,1,155.7,1276,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,509,UTAHDWQ,942,28,53,-9999,7/23/2008,LANDSAT/LT5_SR,4917600
1344,1,1,31.2,1815,7/13/2008,LT50380322008195,Utah,-9999,Water Grab Sampling,622,UTAHDWQ,1357,182,254,-9999,7/23/2008,LANDSAT/LT5_SR,4917310
626,1,1,31.2,1035,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,314,UTAHDWQ,610,35,56,-9999,7/23/2008,LANDSAT/LT5_SR,4917310
1288,1,1,20.8,1715,7/13/2008,LT50380322008195,Utah,-9999,Water Grab Sampling,583,UTAHDWQ,1243,203,186,-9999,7/23/2008,LANDSAT/LT5_SR,4917370
1013,1,1,20.8,1484,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,409,UTAHDWQ,1057,54,20,-9999,7/23/2008,LANDSAT/LT5_SR,4917370
1235,1,1,15,1681,7/13/2008,LT50380322008195,Utah,-9999,Water Grab Sampling,441,UTAHDWQ,1243,64,49,-9999,7/23/2008,LANDSAT/LT5_SR,4917390
514,1,1,15,851,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,334,UTAHDWQ,426,52,19,-9999,7/23/2008,LANDSAT/LT5_SR,4917390
431,,,140.1,786,7/22/2008,LT50370322008204,Utah,-9999,Water Grab Sampling,431,UTAHDWQ,485,68,87,-9999,7/23/2008,LANDSAT/LT5_SR,4917450
515,1,1,140.1,879,7/13/2008,LT50380322008195,Utah,-9999,Water Grab Sampling,686,UTAHDWQ,593,66,50,-9999,7/23/2008,LANDSAT/LT5_SR,4917450
379,1,1,140.1,783,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,478,UTAHDWQ,487,54,-13,-9999,7/23/2008,LANDSAT/LT5_SR,4917450
1377,1,1,39.8,1884,7/13/2008,LT50380322008195,Utah,-9999,Water Grab Sampling,621,UTAHDWQ,1440,227,186,-9999,7/23/2008,LANDSAT/LT5_SR,4917520
1083,1,1,39.8,1587,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,410,UTAHDWQ,1142,55,21,-9999,7/23/2008,LANDSAT/LT5_SR,4917520
996,1,1,22.6,1450,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,251,UTAHDWQ,896,61,23,-9999,8/4/2008,LANDSAT/LT5_SR,4917500
660,1,1,22.6,1161,8/14/2008,LT50380322008227,Utah,-9999,Water Grab Sampling,404,UTAHDWQ,731,63,59,-9999,8/4/2008,LANDSAT/LT5_SR,4917500
1902,4,3,22.6,2232,8/6/2008,LE70380322008219,Utah,-9999,Water Grab Sampling,1925,UTAHDWQ,1905,1410,1297,-9999,8/4/2008,LANDSAT/LE7_SR,4917500
801,1,1,80.5,1276,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,509,UTAHDWQ,942,28,53,-9999,8/4/2008,LANDSAT/LT5_SR,4917600
517,1,1,80.5,1018,8/14/2008,LT50380322008227,Utah,-9999,Water Grab Sampling,298,UTAHDWQ,702,63,23,-9999,8/4/2008,LANDSAT/LT5_SR,4917600
1629,4,3,80.5,1872,8/6/2008,LE70380322008219,Utah,-9999,Water Grab Sampling,2087,UTAHDWQ,1718,1481,1187,-9999,8/4/2008,LANDSAT/LE7_SR,4917600
626,1,1,75.6,1035,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,314,UTAHDWQ,610,35,56,-9999,8/4/2008,LANDSAT/LT5_SR,4917310
343,1,1,75.6,618,8/14/2008,LT50380322008227,Utah,-9999,Water Grab Sampling,399,UTAHDWQ,375,60,94,-9999,8/4/2008,LANDSAT/LT5_SR,4917310
1738,4,3,75.6,2028,8/6/2008,LE70380322008219,Utah,-9999,Water Grab Sampling,1729,UTAHDWQ,1693,882,748,-9999,8/4/2008,LANDSAT/LE7_SR,4917310
1013,1,1,77.8,1484,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,409,UTAHDWQ,1057,54,20,-9999,8/4/2008,LANDSAT/LT5_SR,4917370
785,1,1,77.8,1336,8/14/2008,LT50380322008227,Utah,-9999,Water Grab Sampling,394,UTAHDWQ,898,10,21,-9999,8/4/2008,LANDSAT/LT5_SR,4917370
2289,4,3,77.8,2562,8/6/2008,LE70380322008219,Utah,-9999,Water Grab Sampling,2288,UTAHDWQ,2279,1410,1187,-9999,8/4/2008,LANDSAT/LE7_SR,4917370
514,1,1,70.3,851,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,334,UTAHDWQ,426,52,19,-9999,8/4/2008,LANDSAT/LT5_SR,4917390
443,1,1,70.3,723,8/14/2008,LT50380322008227,Utah,-9999,Water Grab Sampling,252,UTAHDWQ,459,35,-11,-9999,8/4/2008,LANDSAT/LT5_SR,4917390
1622,4,3,70.3,1869,8/6/2008,LE70380322008219,Utah,-9999,Water Grab Sampling,1441,UTAHDWQ,1556,847,673,-9999,8/4/2008,LANDSAT/LE7_SR,4917390
493,,,109.7,810,8/7/2008,LT50370322008220,Utah,-9999,Water Grab Sampling,786,UTAHDWQ,552,166,51,-9999,8/4/2008,LANDSAT/LT5_SR,4917450
379,1,1,109.7,783,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,478,UTAHDWQ,487,54,-13,-9999,8/4/2008,LANDSAT/LT5_SR,4917450
314,1,1,109.7,686,8/14/2008,LT50380322008227,Utah,-9999,Water Grab Sampling,503,UTAHDWQ,429,59,57,-9999,8/4/2008,LANDSAT/LT5_SR,4917450
,,,109.7,,8/6/2008,LE70380322008219,Utah,-9999,Water Grab Sampling,,UTAHDWQ,,,,-9999,8/4/2008,LANDSAT/LE7_SR,4917450
1083,1,1,51.8,1587,7/29/2008,LT50380322008211,Utah,-9999,Water Grab Sampling,410,UTAHDWQ,1142,55,21,-9999,8/4/2008,LANDSAT/LT5_SR,4917520
520,1,1,51.8,1007,8/14/2008,LT50380322008227,Utah,-9999,Water Grab Sampling,461,UTAHDWQ,628,104,92,-9999,8/4/2008,LANDSAT/LT5_SR,4917520
3228,4,3,51.8,3431,8/6/2008,LE70380322008219,Utah,-9999,Water Grab Sampling,3702,UTAHDWQ,3260,2808,2571,-9999,8/4/2008,LANDSAT/LE7_SR,4917520
1193,1,1,25.7,1555,9/15/2008,LT50380322008259,Utah,-9999,Water Grab Sampling,333,UTAHDWQ,1150,44,26,-9999,9/17/2008,LANDSAT/LT5_SR,4917500
1101,1,1,25.7,1419,9/7/2008,LE70380322008251,Utah,-9999,Water Grab Sampling,187,UTAHDWQ,938,14,19,-9999,9/17/2008,LANDSAT/LE7_SR,4917500
2258,4,3,25.7,2387,9/23/2008,LE70380322008267,Utah,-9999,Water Grab Sampling,1838,UTAHDWQ,2128,1024,889,-9999,9/17/2008,LANDSAT/LE7_SR,4917500
640,1,1,112,1202,9/15/2008,LT50380322008259,Utah,-9999,Water Grab Sampling,448,UTAHDWQ,924,69,65,-9999,9/17/2008,LANDSAT/LT5_SR,4917600
619,1,1,112,1137,9/7/2008,LE70380322008251,Utah,-9999,Water Grab Sampling,536,UTAHDWQ,834,20,22,-9999,9/17/2008,LANDSAT/LE7_SR,4917600
1657,4,3,112,1884,9/23/2008,LE70380322008267,Utah,-9999,Water Grab Sampling,1884,UTAHDWQ,1715,1024,848,-9999,9/17/2008,LANDSAT/LE7_SR,4917600
,,,31.5,,9/8/2008,LT50370322008252,Utah,-9999,Water Grab Sampling,,UTAHDWQ,,,,-9999,9/17/2008,LANDSAT/LT5_SR,4917770
,,,31.5,,9/24/2008,LT50370322008268,Utah,-9999,Water Grab Sampling,,UTAHDWQ,,,,-9999,9/17/2008,LANDSAT/LT5_SR,4917770
739,1,1,31.5,1156,9/15/2008,LT50380322008259,Utah,-9999,Water Grab Sampling,321,UTAHDWQ,886,39,24,-9999,9/17/2008,LANDSAT/LT5_SR,4917770
796,1,1,31.5,1224,9/7/2008,LE70380322008251,Utah,-9999,Water Grab Sampling,228,UTAHDWQ,821,50,-17,-9999,9/17/2008,LANDSAT/LE7_SR,4917770
,,,31.5,,9/23/2008,LE70380322008267,Utah,-9999,Water Grab Sampling,,UTAHDWQ,,,,-9999,9/17/2008,LANDSAT/LE7_SR,4917770
844,1,1,24.6,1277,9/15/2008,LT50380322008259,Utah,-9999,Water Grab Sampling,245,UTAHDWQ,789,14,24,-9999,9/17/2008,LANDSAT/LT5_SR,4917310
1135,1,1,24.6,1514,9/7/2008,LE70380322008251,Utah,-9999,Water Grab Sampling,279,UTAHDWQ,1084,17,-15,-9999,9/17/2008,LANDSAT/LE7_SR,4917310
4409,4,3,24.6,4282,9/23/2008,LE70380322008267,Utah,-9999,Water Grab Sampling,4599,UTAHDWQ,4216,2487,2219,-9999,9/17/2008,LANDSAT/LE7_SR,4917310
1106,1,1,20.3,1598,9/15/2008,LT50380322008259,Utah,-9999,Water Grab Sampling,442,UTAHDWQ,1213,40,24,-9999,9/17/2008,LANDSAT/LT5_SR,4917370
1157,1,1,20.3,1647,9/7/2008,LE70380322008251,Utah,-9999,Water Grab Sampling,394,UTAHDWQ,1254,49,18,-9999,9/17/2008,LANDSAT/LE7_SR,4917370
2748,4,3,20.3,2884,9/23/2008,LE70380322008267,Utah,-9999,Water Grab Sampling,2523,UTAHDWQ,2694,1350,1139,-9999,9/17/2008,LANDSAT/LE7_SR,4917370
742,1,1,32.4,1117,9/15/2008,LT50380322008259,Utah,-9999,Water Grab Sampling,245,UTAHDWQ,691,40,-13,-9999,9/17/2008,LANDSAT/LT5_SR,4917390
742,1,1,32.4,1031,9/7/2008,LE70380322008251,Utah,-9999,Water Grab Sampling,274,UTAHDWQ,710,15,59,-9999,9/17/2008,LANDSAT/LE7_SR,4917390
2943,4,3,32.4,3025,9/23/2008,LE70380322008267,Utah,-9999,Water Grab Sampling,2886,UTAHDWQ,2757,1594,1306,-9999,9/17/2008,LANDSAT/LE7_SR,4917390
327,1,1,139.6,654,9/8/2008,LT50370322008252,Utah,-9999,Water Grab Sampling,483,UTAHDWQ,410,27,18,-9999,9/17/2008,LANDSAT/LT5_SR,4917450
295,0,1,139.6,657,9/24/2008,LT50370322008268,Utah,-9999,Water Grab Sampling,497,UTAHDWQ,367,9,22,-9999,9/17/2008,LANDSAT/LT5_SR,4917450
257,1,1,139.6,594,9/15/2008,LT50380322008259,Utah,-9999,Water Grab Sampling,483,UTAHDWQ,399,15,64,-9999,9/17/2008,LANDSAT/LT5_SR,4917450
277,1,1,139.6,473,9/7/2008,LE70380322008251,Utah,-9999,Water Grab Sampling,356,UTAHDWQ,302,14,-17,-9999,9/17/2008,LANDSAT/LE7_SR,4917450
2716,4,3,139.6,2741,9/23/2008,LE70380322008267,Utah,-9999,Water Grab Sampling,3204,UTAHDWQ,2600,1634,1347,-9999,9/17/2008,LANDSAT/LE7_SR,4917450
1144,1,1,17.5,1640,9/15/2008,LT50380322008259,Utah,-9999,Water Grab Sampling,398,UTAHDWQ,1180,64,-14,-9999,9/17/2008,LANDSAT/LT5_SR,4917520
903,1,1,17.5,1386,9/7/2008,LE70380322008251,Utah,-9999,Water Grab Sampling,300,UTAHDWQ,901,45,16,-9999,9/17/2008,LANDSAT/LE7_SR,4917520
3143,4,3,17.5,3236,9/23/2008,LE70380322008267,Utah,-9999,Water Grab Sampling,3324,UTAHDWQ,3099,1683,1396,-9999,9/17/2008,LANDSAT/LE7_SR,4917520
2323,4,3,5,2691,6/14/2009,LT50380322009165,Utah,-9999,Chlorophyll-A (Colorimet),1953,UTAHDWQ,2358,1560,1306,-9999,6/22/2009,LANDSAT/LT5_SR,4917390
794,1,1,5,1212,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),219,UTAHDWQ,678,72,51,-9999,6/22/2009,LANDSAT/LT5_SR,4917390
1748,1,1,5,2172,6/22/2009,LE70380322009173,Utah,-9999,Chlorophyll-A (Colorimet),761,UTAHDWQ,1866,394,346,-9999,6/22/2009,LANDSAT/LE7_SR,4917390
1393,2,2,5,1669,6/14/2009,LT50380322009165,Utah,-9999,Chlorophyll-A (Colorimet),1397,UTAHDWQ,1418,670,591,-9999,6/22/2009,LANDSAT/LT5_SR,4917770
1148,1,1,5,1648,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),488,UTAHDWQ,1144,229,220,-9999,6/22/2009,LANDSAT/LT5_SR,4917770
996,1,1,5,1392,6/22/2009,LE70380322009173,Utah,-9999,Chlorophyll-A (Colorimet),427,UTAHDWQ,1096,164,147,-9999,6/22/2009,LANDSAT/LE7_SR,4917770
1798,4,3,5.2,2298,6/14/2009,LT50380322009165,Utah,-9999,Chlorophyll-A (Colorimet),945,UTAHDWQ,1759,489,385,-9999,6/22/2009,LANDSAT/LT5_SR,4917370
945,1,1,5.2,1411,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),232,UTAHDWQ,802,42,48,-9999,6/22/2009,LANDSAT/LT5_SR,4917370
,,,5.2,,6/22/2009,LE70380322009173,Utah,-9999,Chlorophyll-A (Colorimet),,UTAHDWQ,,,,-9999,6/22/2009,LANDSAT/LE7_SR,4917370
1890,2,1,6.3,2236,6/14/2009,LT50380322009165,Utah,-9999,Chlorophyll-A (Colorimet),1327,UTAHDWQ,1819,694,591,-9999,6/22/2009,LANDSAT/LT5_SR,4917500
1100,1,1,6.3,1549,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),253,UTAHDWQ,953,50,51,-9999,6/22/2009,LANDSAT/LT5_SR,4917500
1810,1,1,6.3,2173,6/22/2009,LE70380322009173,Utah,-9999,Chlorophyll-A (Colorimet),740,UTAHDWQ,1900,273,216,-9999,6/22/2009,LANDSAT/LE7_SR,4917500
1874,3,1,8.6,2308,6/14/2009,LT50380322009165,Utah,-9999,Chlorophyll-A (Colorimet),1293,UTAHDWQ,1861,786,587,-9999,6/22/2009,LANDSAT/LT5_SR,4917520
1394,1,1,8.6,1893,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),469,UTAHDWQ,1278,244,218,-9999,6/22/2009,LANDSAT/LT5_SR,4917520
1700,1,1,8.6,2099,6/22/2009,LE70380322009173,Utah,-9999,Chlorophyll-A (Colorimet),680,UTAHDWQ,1746,292,279,-9999,6/22/2009,LANDSAT/LE7_SR,4917520
1678,4,1,11.1,2196,6/14/2009,LT50380322009165,Utah,-9999,Chlorophyll-A (Colorimet),1118,UTAHDWQ,1732,694,556,-9999,6/22/2009,LANDSAT/LT5_SR,4917310
858,1,1,11.1,1239,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),232,UTAHDWQ,633,41,-17,-9999,6/22/2009,LANDSAT/LT5_SR,4917310
1414,1,1,11.1,1812,6/22/2009,LE70380322009173,Utah,-9999,Chlorophyll-A (Colorimet),284,UTAHDWQ,1296,36,14,-9999,6/22/2009,LANDSAT/LE7_SR,4917310
1739,4,1,15.4,2138,6/14/2009,LT50380322009165,Utah,-9999,Chlorophyll-A (Colorimet),1186,UTAHDWQ,1709,601,489,-9999,6/22/2009,LANDSAT/LT5_SR,4917600
902,1,1,15.4,1348,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),392,UTAHDWQ,901,186,120,-9999,6/22/2009,LANDSAT/LT5_SR,4917600
,,,15.4,,6/22/2009,LE70380322009173,Utah,-9999,Chlorophyll-A (Colorimet),,UTAHDWQ,,,,-9999,6/22/2009,LANDSAT/LE7_SR,4917600
20000,4,3,45,6100,6/14/2009,LT50380322009165,Utah,-9999,Chlorophyll-A (Colorimet),6367,UTAHDWQ,5914,2903,2569,-9999,6/22/2009,LANDSAT/LT5_SR,4917450
404,1,1,45,840,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),388,UTAHDWQ,541,50,51,-9999,6/22/2009,LANDSAT/LT5_SR,4917450
397,1,1,45,716,6/22/2009,LE70380322009173,Utah,-9999,Chlorophyll-A (Colorimet),248,UTAHDWQ,473,37,48,-9999,6/22/2009,LANDSAT/LE7_SR,4917450
1394,1,1,7,1893,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),469,UTAHDWQ,1278,244,218,-9999,7/6/2009,LANDSAT/LT5_SR,4917520
990,1,1,7,1304,7/16/2009,LT50380322009197,Utah,-9999,Chlorophyll-A (Colorimet),297,UTAHDWQ,834,76,53,-9999,7/6/2009,LANDSAT/LT5_SR,4917520
1672,1,1,7,2020,7/8/2009,LE70380322009189,Utah,-9999,Chlorophyll-A (Colorimet),659,UTAHDWQ,1733,203,215,-9999,7/6/2009,LANDSAT/LE7_SR,4917520
1100,1,1,8.9,1549,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),253,UTAHDWQ,953,50,51,-9999,7/6/2009,LANDSAT/LT5_SR,4917500
1286,1,1,8.9,1674,7/16/2009,LT50380322009197,Utah,-9999,Chlorophyll-A (Colorimet),310,UTAHDWQ,1061,59,55,-9999,7/6/2009,LANDSAT/LT5_SR,4917500
1749,1,1,8.9,2132,7/8/2009,LE70380322009189,Utah,-9999,Chlorophyll-A (Colorimet),915,UTAHDWQ,1980,269,215,-9999,7/6/2009,LANDSAT/LE7_SR,4917500
945,1,1,10.9,1411,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),232,UTAHDWQ,802,42,48,-9999,7/6/2009,LANDSAT/LT5_SR,4917370
1246,1,1,10.9,1640,7/16/2009,LT50380322009197,Utah,-9999,Chlorophyll-A (Colorimet),305,UTAHDWQ,1112,34,55,-9999,7/6/2009,LANDSAT/LT5_SR,4917370
1724,1,1,10.9,2106,7/8/2009,LE70380322009189,Utah,-9999,Chlorophyll-A (Colorimet),951,UTAHDWQ,1956,268,248,-9999,7/6/2009,LANDSAT/LE7_SR,4917370
858,1,1,13.1,1239,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),232,UTAHDWQ,633,41,-17,-9999,7/6/2009,LANDSAT/LT5_SR,4917310
847,1,1,13.1,1305,7/16/2009,LT50380322009197,Utah,-9999,Chlorophyll-A (Colorimet),305,UTAHDWQ,785,34,-10,-9999,7/6/2009,LANDSAT/LT5_SR,4917310
1595,1,1,13.1,1967,7/8/2009,LE70380322009189,Utah,-9999,Chlorophyll-A (Colorimet),657,UTAHDWQ,1660,268,248,-9999,7/6/2009,LANDSAT/LE7_SR,4917310
1148,1,1,14.8,1648,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),488,UTAHDWQ,1144,229,220,-9999,7/6/2009,LANDSAT/LT5_SR,4917770
780,1,1,14.8,1272,7/16/2009,LT50380322009197,Utah,-9999,Chlorophyll-A (Colorimet),508,UTAHDWQ,895,237,257,-9999,7/6/2009,LANDSAT/LT5_SR,4917770
1121,1,1,14.8,1493,7/8/2009,LE70380322009189,Utah,-9999,Chlorophyll-A (Colorimet),651,UTAHDWQ,1260,330,280,-9999,7/6/2009,LANDSAT/LE7_SR,4917770
794,1,1,15.4,1212,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),219,UTAHDWQ,678,72,51,-9999,7/6/2009,LANDSAT/LT5_SR,4917390
1064,1,1,15.4,1473,7/16/2009,LT50380322009197,Utah,-9999,Chlorophyll-A (Colorimet),272,UTAHDWQ,921,34,55,-9999,7/6/2009,LANDSAT/LT5_SR,4917390
1648,1,1,15.4,2030,7/8/2009,LE70380322009189,Utah,-9999,Chlorophyll-A (Colorimet),651,UTAHDWQ,1663,298,280,-9999,7/6/2009,LANDSAT/LE7_SR,4917390
902,1,1,17.5,1348,6/30/2009,LT50380322009181,Utah,-9999,Chlorophyll-A (Colorimet),392,UTAHDWQ,901,186,120,-9999,7/6/2009,LANDSAT/LT5_SR,4917600
914,1,1,17.5,1340,7/16/2009,LT50380322009197,Utah,-9999,Chlorophyll-A (Colorimet),369,UTAHDWQ,975,77,20,-9999,7/6/2009,LANDSAT/LT5_SR,4917600
