Date,Value,StationID,Organization,Latitude,Longitude,Lake,SampleDepth_m,Units,MaxDepth_m,Variable,Method
3/12/1999,128.5782,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.5,Chlorophyll,Welschmeyer Fluorometric Method
3/12/1999,117.5573,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.8,Chlorophyll,Welschmeyer Fluorometric Method
3/12/1999,115.7204,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
3/15/1999,99.18893,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.8,Chlorophyll,Welschmeyer Fluorometric Method
3/15/1999,90.37214,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.9,Chlorophyll,Welschmeyer Fluorometric Method
3/15/1999,98.4542,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.8,Chlorophyll,Welschmeyer Fluorometric Method
3/15/1999,96.98473,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.4,Chlorophyll,Welschmeyer Fluorometric Method
3/15/1999,72.00381,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7,Chlorophyll,Welschmeyer Fluorometric Method
4/7/1999,99.41425,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.2,Chlorophyll,Welschmeyer Fluorometric Method
4/7/1999,96.04427,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,7,Chlorophyll,Welschmeyer Fluorometric Method
4/7/1999,94.35929,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.7,Chlorophyll,Welschmeyer Fluorometric Method
4/7/1999,97.72926,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.7,Chlorophyll,Welschmeyer Fluorometric Method
4/7/1999,111.2092,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,5,Chlorophyll,Welschmeyer Fluorometric Method
4/11/1999,81.72189,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.7,Chlorophyll,Welschmeyer Fluorometric Method
4/11/1999,94.35929,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.9,Chlorophyll,Welschmeyer Fluorometric Method
4/11/1999,62.34453,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.4,Chlorophyll,Welschmeyer Fluorometric Method
4/11/1999,103.6267,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.5,Chlorophyll,Welschmeyer Fluorometric Method
4/11/1999,95.20178,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1999,108.6817,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.8,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1999,93.51679,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.7,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1999,118.7916,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.1,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1999,107.8392,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.6,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1999,103.6267,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.5,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1999,108.6817,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,4,Chlorophyll,Welschmeyer Fluorometric Method
4/13/1999,100.2567,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7.2,Chlorophyll,Welschmeyer Fluorometric Method
5/6/1999,91.66042,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.8,Chlorophyll,Welschmeyer Fluorometric Method
5/6/1999,95.11929,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.7,Chlorophyll,Welschmeyer Fluorometric Method
5/6/1999,111.549,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.8,Chlorophyll,Welschmeyer Fluorometric Method
5/6/1999,111.3328,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.7,Chlorophyll,Welschmeyer Fluorometric Method
5/6/1999,103.7665,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.6,Chlorophyll,Welschmeyer Fluorometric Method
5/6/1999,108.0901,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,4,Chlorophyll,Welschmeyer Fluorometric Method
5/6/1999,100.3076,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7.3,Chlorophyll,Welschmeyer Fluorometric Method
5/7/1999,7.946084,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.4,Chlorophyll,Welschmeyer Fluorometric Method
5/7/1999,92.9575,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,4.4,Chlorophyll,Welschmeyer Fluorometric Method
5/7/1999,75.66308,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,3,Chlorophyll,Welschmeyer Fluorometric Method
5/7/1999,88.20153,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.7,Chlorophyll,Welschmeyer Fluorometric Method
5/7/1999,105.9283,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,5.1,Chlorophyll,Welschmeyer Fluorometric Method
5/7/1999,100.5238,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.5,Chlorophyll,Welschmeyer Fluorometric Method
5/11/1999,78.90578,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.9,Chlorophyll,Welschmeyer Fluorometric Method
5/11/1999,96.5605,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,10.1,Chlorophyll,Welschmeyer Fluorometric Method
5/11/1999,92.64867,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,4.2,Chlorophyll,Welschmeyer Fluorometric Method
5/11/1999,87.91329,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.3,Chlorophyll,Welschmeyer Fluorometric Method
5/17/1999,138.4772,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.8,Chlorophyll,Welschmeyer Fluorometric Method
5/17/1999,136.4989,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.7,Chlorophyll,Welschmeyer Fluorometric Method
5/17/1999,156.2814,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.2,Chlorophyll,Welschmeyer Fluorometric Method
5/17/1999,120.1784,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.8,Chlorophyll,Welschmeyer Fluorometric Method
5/17/1999,123.7816,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.6,Chlorophyll,Welschmeyer Fluorometric Method
5/17/1999,164.1944,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,4.1,Chlorophyll,Welschmeyer Fluorometric Method
5/17/1999,118.6947,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7.4,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1999,102.8688,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.9,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1999,88.36162,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6.1,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1999,101.5499,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,3.2,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1999,142.4337,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.8,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1999,122.6512,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.9,Chlorophyll,Welschmeyer Fluorometric Method
5/18/1999,118.6947,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.9,Chlorophyll,Welschmeyer Fluorometric Method
5/20/1999,93.63694,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,2,Chlorophyll,Welschmeyer Fluorometric Method
5/20/1999,104.1876,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,10,Chlorophyll,Welschmeyer Fluorometric Method
5/20/1999,90.99928,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.6,Chlorophyll,Welschmeyer Fluorometric Method
5/20/1999,94.95577,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.3,Chlorophyll,Welschmeyer Fluorometric Method
6/7/1999,86.52048,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.9,Chlorophyll,Welschmeyer Fluorometric Method
6/7/1999,72.93462,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,11,Chlorophyll,Welschmeyer Fluorometric Method
6/7/1999,85.09039,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.8,Chlorophyll,Welschmeyer Fluorometric Method
6/7/1999,85.80544,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.8,Chlorophyll,Welschmeyer Fluorometric Method
6/7/1999,85.09039,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.8,Chlorophyll,Welschmeyer Fluorometric Method
6/7/1999,84.37534,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,4.3,Chlorophyll,Welschmeyer Fluorometric Method
6/7/1999,77.93993,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7.4,Chlorophyll,Welschmeyer Fluorometric Method
6/9/1999,42.90272,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,2.2,Chlorophyll,Welschmeyer Fluorometric Method
6/9/1999,43.61776,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,10.3,Chlorophyll,Welschmeyer Fluorometric Method
6/9/1999,43.61776,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,5.1,Chlorophyll,Welschmeyer Fluorometric Method
6/9/1999,43.61776,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.9,Chlorophyll,Welschmeyer Fluorometric Method
6/9/1999,49.33813,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,8,Chlorophyll,Welschmeyer Fluorometric Method
6/9/1999,42.18767,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.8,Chlorophyll,Welschmeyer Fluorometric Method
6/11/1999,93.67094,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.6,Chlorophyll,Welschmeyer Fluorometric Method
6/11/1999,48.62308,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6.9,Chlorophyll,Welschmeyer Fluorometric Method
6/11/1999,40.75758,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,3.2,Chlorophyll,Welschmeyer Fluorometric Method
6/11/1999,42.18767,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.9,Chlorophyll,Welschmeyer Fluorometric Method
6/28/1999,17.02292,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,8,Chlorophyll,Welschmeyer Fluorometric Method
6/28/1999,14.62907,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.9,Chlorophyll,Welschmeyer Fluorometric Method
6/28/1999,16.75694,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.9,Chlorophyll,Welschmeyer Fluorometric Method
6/28/1999,21.27865,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.9,Chlorophyll,Welschmeyer Fluorometric Method
6/28/1999,15.42702,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.8,Chlorophyll,Welschmeyer Fluorometric Method
6/28/1999,35.46442,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,4.2,Chlorophyll,Welschmeyer Fluorometric Method
6/28/1999,11.17129,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7.4,Chlorophyll,Welschmeyer Fluorometric Method
6/29/1999,5.585646,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,2.2,Chlorophyll,Welschmeyer Fluorometric Method
6/29/1999,8.245477,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,10.4,Chlorophyll,Welschmeyer Fluorometric Method
6/29/1999,7.550488,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,4,Chlorophyll,Welschmeyer Fluorometric Method
6/29/1999,9.84156,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.9,Chlorophyll,Welschmeyer Fluorometric Method
6/29/1999,5.319663,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.6,Chlorophyll,Welschmeyer Fluorometric Method
6/30/1999,8.245477,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.4,Chlorophyll,Welschmeyer Fluorometric Method
6/30/1999,8.511459,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6.6,Chlorophyll,Welschmeyer Fluorometric Method
6/30/1999,5.851629,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,3.1,Chlorophyll,Welschmeyer Fluorometric Method
6/30/1999,5.851629,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.8,Chlorophyll,Welschmeyer Fluorometric Method
6/30/1999,7.713511,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,5.3,Chlorophyll,Welschmeyer Fluorometric Method
7/6/1999,19.4,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/6/1999,26,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/6/1999,27.2,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/6/1999,29.4,4917390,UTAHDWQ,40.237173,-111.764647,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/6/1999,32.2,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/6/1999,32.8,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/12/1999,5.888,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.8,Chlorophyll,Welschmeyer Fluorometric Method
7/12/1999,5.852,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.6,Chlorophyll,Welschmeyer Fluorometric Method
7/12/1999,13.89,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.9,Chlorophyll,Welschmeyer Fluorometric Method
7/12/1999,3.607,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,7.9,Chlorophyll,Welschmeyer Fluorometric Method
7/12/1999,4.293,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,4,Chlorophyll,Welschmeyer Fluorometric Method
7/12/1999,4.306,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7.2,Chlorophyll,Welschmeyer Fluorometric Method
7/13/1999,5.389,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.3,Chlorophyll,Welschmeyer Fluorometric Method
7/13/1999,5.018,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6.2,Chlorophyll,Welschmeyer Fluorometric Method
7/13/1999,4.615,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,3,Chlorophyll,Welschmeyer Fluorometric Method
7/13/1999,3.997,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.7,Chlorophyll,Welschmeyer Fluorometric Method
7/13/1999,3.688,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.9,Chlorophyll,Welschmeyer Fluorometric Method
7/19/1999,8.323,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,2.3,Chlorophyll,Welschmeyer Fluorometric Method
7/19/1999,8.845,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,10.3,Chlorophyll,Welschmeyer Fluorometric Method
7/19/1999,8.845,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.8,Chlorophyll,Welschmeyer Fluorometric Method
7/19/1999,12.15,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.6,Chlorophyll,Welschmeyer Fluorometric Method
7/19/1999,12.347,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.3,Chlorophyll,Welschmeyer Fluorometric Method
7/21/1999,7.1,4982000,UTAHDWQ,40.8308333,-112.2572222,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/21/1999,7.4,4982080,UTAHDWQ,40.9986111,-112.4472222,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/21/1999,7.1,4982130,UTAHDWQ,41.140213,-112.443289,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/21/1999,6,4982450,UTAHDWQ,41.0569444,-112.4019444,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/21/1999,7.4,4982500,UTAHDWQ,41.161046,-112.72136,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
7/21/1999,2.1,4982600,UTAHDWQ,41.218821,-112.834973,Gilbert,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/16/1999,2.2,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.8,Chlorophyll,Welschmeyer Fluorometric Method
8/16/1999,4.1,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,9.9,Chlorophyll,Welschmeyer Fluorometric Method
8/16/1999,4.8,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.7,Chlorophyll,Welschmeyer Fluorometric Method
8/16/1999,3.3,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.7,Chlorophyll,Welschmeyer Fluorometric Method
8/16/1999,4.8,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.3,Chlorophyll,Welschmeyer Fluorometric Method
8/16/1999,3.9,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
8/17/1999,6.2,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.1,Chlorophyll,Welschmeyer Fluorometric Method
8/17/1999,4.3,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6.2,Chlorophyll,Welschmeyer Fluorometric Method
8/17/1999,5.2,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.9,Chlorophyll,Welschmeyer Fluorometric Method
8/17/1999,5,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.8,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1999,1.3,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.9,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1999,2,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.7,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1999,2.7,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.7,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1999,8.8,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.8,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1999,2.1,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.5,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1999,11,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.9,Chlorophyll,Welschmeyer Fluorometric Method
8/18/1999,4.1,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
8/19/1999,33.2,4917500,UTAHDWQ,40.169676,-111.871606,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/19/1999,41.9,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/19/1999,43.3,4917370,UTAHDWQ,40.268283,-111.82993,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/19/1999,62.2,4917520,UTAHDWQ,40.342169,-111.871326,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
8/19/1999,150.9,4917310,UTAHDWQ,40.320873,-111.777538,Utah,-9999,ug/l,-9999,Chlorophyll,"Chlorophyll-A, Uncorrected for pheophytin"
9/20/1999,10.9,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.3,Chlorophyll,Welschmeyer Fluorometric Method
9/20/1999,15,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.1,Chlorophyll,Welschmeyer Fluorometric Method
9/20/1999,8.9,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.3,Chlorophyll,Welschmeyer Fluorometric Method
9/20/1999,11.1,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.4,Chlorophyll,Welschmeyer Fluorometric Method
9/20/1999,11.4,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.7,Chlorophyll,Welschmeyer Fluorometric Method
9/20/1999,15.5,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,6.9,Chlorophyll,Welschmeyer Fluorometric Method
9/21/1999,27.4,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.2,Chlorophyll,Welschmeyer Fluorometric Method
9/21/1999,22.7,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,6.3,Chlorophyll,Welschmeyer Fluorometric Method
9/21/1999,31.5,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.8,Chlorophyll,Welschmeyer Fluorometric Method
9/21/1999,13.5,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.8,Chlorophyll,Welschmeyer Fluorometric Method
9/21/1999,21.7,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,10,Chlorophyll,Welschmeyer Fluorometric Method
9/21/1999,21.2,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.7,Chlorophyll,Welschmeyer Fluorometric Method
9/21/1999,16.4,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.8,Chlorophyll,Welschmeyer Fluorometric Method
9/21/1999,19.1,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.6,Chlorophyll,Welschmeyer Fluorometric Method
9/22/1999,15.6,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
9/22/1999,22.2,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,6.9,Chlorophyll,Welschmeyer Fluorometric Method
10/4/1999,13.5,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,4.2,Chlorophyll,Welschmeyer Fluorometric Method
10/4/1999,14.4,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.6,Chlorophyll,Welschmeyer Fluorometric Method
10/4/1999,15.3,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.8,Chlorophyll,Welschmeyer Fluorometric Method
10/4/1999,14.9,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.4,Chlorophyll,Welschmeyer Fluorometric Method
10/4/1999,18.5,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.4,Chlorophyll,Welschmeyer Fluorometric Method
10/4/1999,19.4,2820,USGS,41.05638889,-112.5052778,Gilbert,1,ug/l,7.2,Chlorophyll,Welschmeyer Fluorometric Method
10/5/1999,10,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.8,Chlorophyll,Welschmeyer Fluorometric Method
10/5/1999,13.5,2565,USGS,41.11222222,-112.6405556,Gilbert,1,ug/l,10,Chlorophyll,Welschmeyer Fluorometric Method
10/5/1999,9.5,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.7,Chlorophyll,Welschmeyer Fluorometric Method
10/5/1999,8.6,2935,USGS,41.025,-112.6766667,Gilbert,1,ug/l,7.1,Chlorophyll,Welschmeyer Fluorometric Method
10/5/1999,13.1,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5.2,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1999,22.9,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.4,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1999,25.6,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.3,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1999,25.6,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1999,20.7,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.3,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1999,19.4,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,2.9,Chlorophyll,Welschmeyer Fluorometric Method
10/8/1999,19.8,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,6.9,Chlorophyll,Welschmeyer Fluorometric Method
10/18/1999,23.4,3381,USGS,40.92666667,-112.445,Gilbert,1,ug/l,7.6,Chlorophyll,Welschmeyer Fluorometric Method
10/18/1999,17.4,3510,USGS,40.89888889,-112.3488889,Gilbert,1,ug/l,10.4,Chlorophyll,Welschmeyer Fluorometric Method
10/18/1999,19.2,3641,USGS,40.87138889,-112.2147222,Gilbert,1,ug/l,3.1,Chlorophyll,Welschmeyer Fluorometric Method
10/18/1999,19.2,3757,USGS,40.84083333,-112.3666667,Gilbert,1,ug/l,8.3,Chlorophyll,Welschmeyer Fluorometric Method
10/18/1999,20.4,3941,USGS,40.79666667,-112.4038889,Gilbert,1,ug/l,5,Chlorophyll,Welschmeyer Fluorometric Method
10/18/1999,15.1,3954,USGS,40.79944444,-112.1563889,Gilbert,1,ug/l,3.4,Chlorophyll,Welschmeyer Fluorometric Method
10/18/1999,14.5,4069,USGS,40.76861111,-112.3272222,Gilbert,1,ug/l,6.9,Chlorophyll,Welschmeyer Fluorometric Method
10/20/1999,15.1,2200,USGS,41.20111111,-112.5086111,Gilbert,1,ug/l,3.8,Chlorophyll,Welschmeyer Fluorometric Method
10/20/1999,13.3,2267,USGS,41.18777778,-112.4122222,Gilbert,1,ug/l,5.9,Chlorophyll,Welschmeyer Fluorometric Method
10/20/1999,13.9,2336,USGS,41.175,-112.2777778,Gilbert,1,ug/l,2.5,Chlorophyll,Welschmeyer Fluorometric Method
10/20/1999,17.4,2583,USGS,41.11666667,-112.2958333,Gilbert,1,ug/l,5.4,Chlorophyll,Welschmeyer Fluorometric Method
10/20/1999,16.3,2767,USGS,41.07277778,-112.3333333,Gilbert,1,ug/l,4.7,Chlorophyll,Welschmeyer Fluorometric Method
10/21/1999,7.9,2433,USGS,41.13888889,-112.7944444,Gilbert,1,ug/l,1.5,Chlorophyll,Welschmeyer Fluorometric Method
10/21/1999,10.3,2807,USGS,41.05277778,-112.7538889,Gilbert,1,ug/l,3.6,Chlorophyll,Welschmeyer Fluorometric Method
